loan_id,customer_id,loan_amount,loan_type,interest_rate,term,issue_date,status,credit_score_band,exposure_at_default,recovered_amount
1124,939,3531302,auto,12.3,12,2022-01-10,paid,700+,3449188.1032060017,0.0
1125,618,753264,personal,23.7,36,2020-08-10,active,300-500,676317.2020487984,0.0
1126,305,4869633,personal,16.3,60,2020-04-08,default,600-700,4673244.016741237,522940.7477847738
1127,1051,4478852,personal,7.6,120,2022-01-28,active,700+,4031105.595423601,0.0
1128,474,3921372,personal,15.0,60,2021-07-10,active,600-700,3139041.6213710974,0.0
1129,550,429503,mortgage,18.1,60,2022-06-29,paid,300-500,455351.6264559378,0.0
1130,725,3189888,auto,21.8,24,2020-09-29,active,500-600,2606172.4899502033,0.0
1131,883,168253,business,23.7,36,2021-02-02,active,700+,148761.9492855079,0.0
1132,694,679745,personal,11.3,36,2021-05-31,paid,500-600,740228.5894125862,0.0
1133,278,3221369,business,8.1,12,2022-09-08,active,600-700,3434913.5689411494,0.0
1134,309,1669537,business,6.5,60,2021-03-05,paid,600-700,1384599.7327323277,0.0
1135,599,1289898,personal,19.8,120,2021-06-06,active,600-700,1372479.7161633677,0.0
1136,563,2374840,personal,20.9,24,2022-08-17,active,600-700,2783858.5883040605,0.0
1137,939,781143,auto,13.2,36,2020-12-13,active,500-600,648193.2328625083,0.0
1138,223,3916377,mortgage,12.9,12,2022-06-28,late,600-700,3784298.3256174163,0.0
1139,1092,4500998,auto,24.1,120,2021-07-04,active,600-700,4914070.592214388,0.0
1140,212,3995853,auto,23.3,60,2021-03-26,paid,300-500,4263931.586166989,0.0
1141,111,1471433,mortgage,9.7,120,2022-08-08,late,500-600,1310464.4348150087,0.0
1142,225,3358549,personal,20.6,36,2020-02-11,active,600-700,2905906.976707714,0.0
1143,664,1336325,mortgage,17.5,24,2021-12-15,default,600-700,1488263.5510699993,166538.20162382125
1144,430,4700693,personal,8.1,60,2020-04-03,paid,500-600,5558559.42286737,0.0
1145,1000,2157865,mortgage,12.1,24,2021-04-30,active,600-700,2388828.599675723,0.0
1146,382,2952050,auto,8.5,120,2021-05-31,active,500-600,3499011.116668747,0.0
1147,239,1586845,mortgage,10.9,120,2021-07-17,active,700+,1653489.5855258983,0.0
1148,500,998722,business,17.3,12,2020-05-29,paid,600-700,1170142.1889391812,0.0
1149,1001,2047398,mortgage,12.5,60,2021-12-17,paid,500-600,2203357.0640559252,0.0
1150,196,3537110,auto,12.9,120,2022-03-22,active,500-600,4115618.1355135064,0.0
1151,616,4299639,mortgage,15.8,36,2021-05-13,active,600-700,3717620.891460722,0.0
1152,668,1075560,business,6.7,36,2021-01-05,paid,700+,1211323.7293782246,0.0
1153,1023,2764036,auto,19.8,24,2022-09-07,active,300-500,2428753.790673671,0.0
1154,945,101656,personal,13.0,36,2021-11-29,paid,600-700,82440.13311496729,0.0
1155,168,2172766,business,14.6,120,2021-04-29,active,300-500,2188050.221647997,0.0
1156,217,363153,mortgage,24.5,36,2021-10-26,paid,500-600,336752.0355465502,0.0
1157,987,3463708,personal,11.9,60,2021-01-17,paid,600-700,2831278.370430421,0.0
1158,158,4139977,mortgage,18.0,24,2021-09-19,active,300-500,4935356.632373547,0.0
1159,132,4111153,auto,12.9,60,2021-10-22,active,600-700,4384900.035148788,0.0
1160,417,997938,mortgage,22.9,120,2022-01-01,active,700+,1158331.4546057712,0.0
1161,149,992014,personal,21.9,120,2020-07-10,active,700+,1190052.76493647,0.0
1162,979,3811065,auto,9.8,36,2022-01-14,active,500-600,3646376.284516566,0.0
1163,588,872839,auto,18.8,12,2022-04-15,default,600-700,787208.9653693027,88089.48206821094
1164,118,1692245,mortgage,6.3,12,2020-08-08,active,700+,1478266.9776409292,0.0
1165,825,1074367,personal,24.3,120,2020-02-16,active,300-500,1080893.6109745845,0.0
1166,296,1116623,personal,12.0,120,2020-05-06,paid,500-600,1164003.8944067168,0.0
1167,990,244898,auto,21.6,24,2022-03-13,default,700+,242196.55328355732,27102.04008848599
1168,549,471122,auto,11.4,120,2021-12-27,active,500-600,449874.77749525104,0.0
1169,1089,685025,personal,17.7,120,2020-01-07,default,700+,594128.3651134358,66483.5669653774
1170,658,4274550,personal,24.7,24,2021-11-26,paid,600-700,4175140.421983881,0.0
1171,778,4119683,personal,22.5,60,2020-04-25,active,300-500,3436216.2810765174,0.0
1172,551,1615752,auto,8.2,60,2021-07-17,active,500-600,1851682.6586072575,0.0
1173,388,3293549,personal,15.9,24,2020-12-31,active,500-600,2696629.6731658326,0.0
1174,240,4775123,personal,12.0,24,2020-02-15,paid,500-600,4547151.105693507,0.0
1175,183,817040,personal,13.7,60,2021-01-27,paid,600-700,686358.6578091468,0.0
1176,793,4142443,mortgage,11.7,60,2022-08-11,default,500-600,4598079.41806156,514529.75291703694
1177,490,2453292,mortgage,11.7,60,2020-01-23,active,500-600,2269527.651305089,0.0
1178,690,3652891,personal,15.9,60,2020-05-10,active,300-500,3087577.789803202,0.0
1179,314,2164828,business,8.8,36,2020-05-06,paid,700+,2192097.2982153073,0.0
1180,625,3603345,personal,15.7,24,2021-03-20,active,500-600,4203340.869046211,0.0
1181,314,1043388,personal,10.6,12,2022-02-15,active,700+,1213938.0619149292,0.0
1182,502,2794975,business,10.8,36,2020-11-04,active,700+,2515087.367476048,0.0
1183,227,3093362,mortgage,19.8,12,2021-12-08,paid,500-600,3365156.7578190793,0.0
1184,921,461989,mortgage,5.6,12,2021-03-08,active,300-500,375187.5855865667,0.0
1185,576,829555,personal,12.6,120,2021-04-17,active,700+,707395.3268193594,0.0
1186,859,4869382,auto,13.2,24,2022-08-23,default,600-700,4868354.307801301,544773.7873482853
1187,503,4922301,mortgage,14.7,36,2020-02-17,default,300-500,4388244.0104953805,491048.9578737473
1188,128,3087026,auto,18.4,24,2022-06-09,default,600-700,3455322.8391932594,386654.13209591934
1189,891,2154751,personal,12.4,60,2020-03-22,default,300-500,2526292.2775210575,282694.6694837896
1190,437,158469,mortgage,9.3,24,2020-04-18,active,300-500,127049.87853188401,0.0
1191,930,2347422,auto,22.7,12,2020-09-19,active,600-700,2096638.2970214365,0.0
1192,813,4180555,business,24.6,60,2022-05-16,default,300-500,4079474.775482281,456497.36714314425
1193,460,526394,personal,5.4,24,2020-01-31,active,700+,539675.8235651868,0.0
1194,668,3784159,auto,15.9,24,2020-12-23,default,700+,4413695.895580059,493897.0496427697
1195,491,2100825,personal,11.8,12,2021-07-21,default,600-700,2430136.4535847167,271934.7352083705
1196,317,530112,mortgage,10.5,60,2021-04-24,active,300-500,559198.206307665,0.0
1197,673,3300303,personal,11.7,12,2022-05-16,active,500-600,2980025.7740180343,0.0
1198,768,2714114,mortgage,17.8,24,2020-07-07,active,500-600,3021664.1643280797,0.0
1199,301,2656785,personal,8.8,36,2022-09-14,active,500-600,2340788.8744717394,0.0
1200,116,2428853,personal,23.3,36,2020-01-05,active,300-500,2880787.07795981,0.0
1201,421,3089710,personal,14.3,120,2020-10-12,paid,600-700,2478985.4584169965,0.0
1202,617,542249,personal,11.5,36,2022-02-28,active,500-600,557382.1943894223,0.0
1203,669,4394077,business,20.3,60,2021-10-18,default,700+,3670631.323824658,410747.3700167725
1204,424,4547112,business,5.3,120,2021-01-28,active,700+,4379049.885954012,0.0
1205,511,1139775,auto,13.6,60,2021-03-30,active,600-700,1201292.550362922,0.0
1206,417,2206916,personal,12.1,36,2021-12-08,active,600-700,2374287.1813990916,0.0
1207,780,1180933,mortgage,11.8,36,2021-03-01,paid,300-500,1315828.3642121798,0.0
1208,1064,1401449,auto,11.7,24,2020-01-27,active,500-600,1453766.6062847937,0.0
1209,181,2528929,business,5.6,60,2020-05-06,active,700+,2277370.7182913353,0.0
1210,573,3002933,mortgage,8.0,12,2020-05-14,paid,600-700,3470493.5634264573,0.0
1211,567,869734,auto,7.8,24,2021-06-18,active,300-500,977966.2779000186,0.0
1212,524,1677832,business,24.8,60,2020-11-26,active,600-700,1449681.9601290878,0.0
1213,1044,2267728,auto,5.4,120,2021-09-20,active,700+,2563903.4218965187,0.0
1214,830,1882154,personal,8.3,60,2021-01-26,active,500-600,2237989.906479591,0.0
1215,788,2717834,personal,24.5,120,2020-01-08,active,300-500,2867009.5124442116,0.0
1216,303,923605,mortgage,17.6,120,2021-09-04,active,700+,842994.6852376432,0.0
1217,682,3019526,mortgage,14.0,36,2020-09-17,active,500-600,3148271.137987875,0.0
1218,486,1520399,personal,6.6,12,2020-07-17,paid,500-600,1424635.1906392018,0.0
1219,877,26939,personal,18.4,60,2021-08-20,paid,500-600,28834.928789053236,0.0
1220,197,2551083,auto,7.8,12,2022-01-09,paid,700+,2596798.365987427,0.0
1221,444,4510908,mortgage,18.4,120,2021-01-20,paid,700+,5285865.055200222,0.0
1222,902,2042656,personal,24.6,36,2021-04-16,active,500-600,2138994.6372881513,0.0
1223,307,4075011,mortgage,15.6,12,2020-06-27,default,300-500,3608799.885994694,403828.36937833455
1224,613,3299986,mortgage,9.3,24,2021-03-25,active,500-600,3597129.7721959967,0.0
1225,735,1277403,auto,17.5,120,2020-08-27,paid,300-500,1175659.5463481776,0.0
1226,891,1325777,personal,15.3,24,2021-06-07,active,300-500,1205073.4641710427,0.0
1227,685,4354109,auto,15.7,12,2022-03-25,active,500-600,4165622.45256143,0.0
1228,265,1864165,mortgage,14.6,12,2022-01-15,paid,300-500,1500277.5156899493,0.0
1229,121,2257837,personal,18.5,12,2020-07-01,paid,700+,2681534.2562866258,0.0
1230,253,387224,auto,16.4,60,2022-03-04,paid,300-500,392231.75290590426,0.0
1231,1038,4683802,personal,24.7,120,2020-12-23,active,500-600,5196198.498843984,0.0
1232,538,4442482,personal,21.5,120,2021-01-10,active,300-500,4012187.1426294884,0.0
1233,394,4463722,mortgage,10.3,120,2022-07-29,active,600-700,4904055.911908764,0.0
1234,318,244433,personal,19.5,60,2021-12-02,active,300-500,251000.4749533406,0.0
1235,768,2036199,personal,9.3,12,2022-04-17,active,600-700,1974415.9770022596,0.0
1236,594,374446,auto,20.6,12,2021-12-27,active,600-700,444942.0836289441,0.0
1237,329,458934,personal,8.0,24,2022-02-08,active,700+,457803.8684432267,0.0
1238,119,2667885,business,14.5,60,2021-06-21,active,600-700,2835917.555497896,0.0
1239,1086,1892226,mortgage,20.8,36,2022-02-20,paid,300-500,1525393.1574536518,0.0
1240,652,2917658,personal,10.6,60,2020-03-22,paid,300-500,2685943.677952973,0.0
1241,1049,2088038,personal,21.7,24,2020-12-23,active,600-700,2412679.104168693,0.0
1242,247,1481617,mortgage,17.9,24,2020-07-03,active,500-600,1635088.2589014128,0.0
1243,207,833271,mortgage,13.0,24,2020-10-14,active,500-600,845521.4289912479,0.0
1244,502,1952120,personal,13.5,12,2020-03-02,active,700+,2264583.906979995,0.0
1245,695,3021098,personal,23.5,36,2022-06-01,paid,700+,3004446.328004128,0.0
1246,582,2699762,auto,9.4,24,2021-05-21,paid,700+,2771583.297850287,0.0
1247,466,2949905,personal,18.9,120,2021-04-06,paid,700+,2810849.8378849104,0.0
1248,933,1692964,auto,19.1,12,2020-01-30,active,600-700,1774253.3842922084,0.0
1249,513,831939,mortgage,23.4,36,2022-06-27,paid,600-700,771707.1258531123,0.0
1250,408,4303548,mortgage,19.3,120,2022-07-24,active,500-600,4106432.035871222,0.0
1251,901,3647588,personal,16.7,36,2020-01-31,active,700+,4327974.432703869,0.0
1252,1017,2495084,personal,23.1,36,2020-10-19,active,500-600,2107157.0024116323,0.0
1253,934,3513123,auto,21.6,120,2020-06-21,paid,600-700,2958408.389702723,0.0
1254,233,3965966,personal,19.3,60,2021-09-05,active,500-600,3241488.744165573,0.0
1255,818,3624705,personal,5.7,36,2020-05-07,active,300-500,3363790.7883990565,0.0
1256,382,2510120,mortgage,12.5,60,2020-03-26,default,600-700,2407937.274441434,269450.62453496904
1257,877,3942613,personal,17.6,36,2020-11-10,active,500-600,3303145.8428047867,0.0
1258,172,4065032,mortgage,15.4,120,2020-01-28,active,600-700,4144919.6273432053,0.0
1259,580,3767378,auto,11.4,36,2020-05-01,active,600-700,3892909.3391710697,0.0
1260,451,2206274,mortgage,7.9,24,2020-09-07,active,600-700,2427807.466970021,0.0
1261,659,2439700,business,16.1,24,2021-07-26,default,300-500,2904187.765643028,324981.55808516813
1262,425,631458,auto,10.7,36,2021-02-06,active,500-600,661604.3725483057,0.0
1263,844,1541439,personal,9.7,120,2021-11-13,active,700+,1301992.363119788,0.0
1264,542,4106920,personal,13.0,120,2021-03-18,active,500-600,3430960.7940283883,0.0
1265,199,2083890,mortgage,20.7,12,2020-09-28,paid,500-600,2315240.8534769486,0.0
1266,158,3391579,mortgage,14.8,120,2022-04-16,active,500-600,3595527.0293302997,0.0
1267,607,3511661,personal,9.3,60,2022-03-22,default,700+,3036764.186091856,339816.994069203
1268,357,2727956,business,7.3,36,2020-04-22,active,600-700,2458826.743056753,0.0
1269,512,4075249,mortgage,15.0,24,2021-12-06,active,300-500,4483165.75522938,0.0
1270,551,2614902,personal,20.9,120,2021-01-28,late,700+,2684098.354462059,0.0
1271,164,408008,mortgage,18.1,24,2022-07-31,active,700+,421880.28220061434,0.0
1272,694,4129214,personal,9.6,12,2020-01-19,active,600-700,3650239.498241374,0.0
1273,253,1333957,auto,13.7,36,2022-05-01,active,500-600,1402820.1192152703,0.0
1274,1084,1864260,mortgage,22.1,120,2021-08-27,active,600-700,2066068.8261095718,0.0
1275,365,3559651,personal,8.6,24,2021-12-29,active,500-600,4108196.387849843,0.0
1276,920,2806647,personal,15.6,120,2021-04-09,paid,600-700,3072399.7878194414,0.0
1277,178,184001,auto,12.1,12,2021-11-21,paid,700+,189622.27846452402,0.0
1278,414,2424607,mortgage,7.5,24,2022-06-27,active,700+,2592641.2916662744,0.0
1279,761,3916419,business,6.0,24,2020-07-09,active,500-600,3893095.099562855,0.0
1280,1046,75867,personal,16.1,36,2021-05-07,paid,700+,67579.23560424187,0.0
1281,659,98780,personal,5.4,36,2022-06-30,active,300-500,113881.7619081647,0.0
1282,1016,2705145,personal,7.1,24,2022-08-06,active,300-500,2740444.5811998774,0.0
1283,990,2951478,mortgage,12.0,36,2020-06-11,default,600-700,3062829.3681392875,342733.71439071855
1284,347,884072,personal,5.9,24,2021-09-03,default,600-700,1057388.6270398414,118322.8603818801
1285,889,3777263,personal,13.0,60,2021-11-29,paid,300-500,4510075.710383659,0.0
1286,967,3859981,mortgage,7.6,120,2020-10-21,paid,500-600,3993244.504876417,0.0
1287,709,4205031,mortgage,12.0,60,2021-08-01,late,300-500,3421141.335783427,0.0
1288,513,4094591,personal,20.8,60,2020-03-13,active,600-700,3924497.657580229,0.0
1289,124,1029051,mortgage,17.5,120,2022-01-13,paid,700+,1209049.834851859,0.0
1290,383,1424119,auto,13.9,24,2021-12-01,active,600-700,1303528.358411172,0.0
1291,548,1278182,personal,6.8,24,2021-07-15,active,500-600,1533444.498632639,0.0
1292,980,4084161,personal,17.4,36,2020-11-04,active,700+,3405075.341921594,0.0
1293,400,400732,personal,8.3,12,2020-10-28,default,600-700,411650.2127930283,46064.07654566675
1294,167,2580746,auto,6.5,24,2020-11-03,active,700+,2596694.3497893605,0.0
1295,106,2261743,auto,18.3,120,2020-05-03,paid,600-700,2040411.4657356008,0.0
1296,916,4036352,personal,23.2,12,2021-10-30,default,700+,4760646.515597444,532721.1761010326
1297,236,2286158,personal,14.2,120,2020-09-17,active,700+,2395135.686042012,0.0
1298,263,3130452,auto,5.8,120,2020-07-13,paid,600-700,2792649.0361463814,0.0
1299,182,3315640,business,22.6,120,2022-04-21,paid,500-600,3161858.2266722806,0.0
1300,996,2720807,mortgage,6.3,12,2020-12-16,default,600-700,2961576.0293066814,331403.36302555463
1301,749,1472417,business,22.4,60,2022-04-22,active,600-700,1353267.0802472671,0.0
1302,519,685899,mortgage,12.8,120,2022-02-06,paid,600-700,790047.6057550248,0.0
1303,172,328774,auto,12.3,36,2022-09-03,paid,500-600,284806.908050848,0.0
1304,336,496626,personal,15.9,24,2022-07-24,active,500-600,449844.8419036881,0.0
1305,145,3033871,mortgage,24.1,24,2021-05-03,active,600-700,2602938.2804126497,0.0
1306,717,4859617,personal,23.0,24,2020-07-18,active,700+,4090201.302350367,0.0
1307,1027,621868,auto,14.4,12,2022-06-02,paid,600-700,572197.020703466,0.0
1308,899,4543910,business,18.9,36,2021-05-22,active,300-500,5451199.318904428,0.0
1309,361,1417757,mortgage,16.6,36,2022-06-16,active,500-600,1187700.0743830493,0.0
1310,275,1214656,personal,18.9,36,2021-08-02,paid,300-500,1075214.556136184,0.0
1311,265,3466800,personal,21.6,36,2021-03-21,active,300-500,3150096.447617447,0.0
1312,756,748456,personal,5.7,36,2020-03-20,paid,500-600,784121.3308485311,0.0
1313,941,1148452,personal,11.5,60,2022-01-14,active,600-700,1261159.1022923964,0.0
1314,469,2656416,mortgage,24.2,36,2021-11-28,active,700+,2924112.257928434,0.0
1315,894,692986,business,24.0,36,2021-09-08,active,500-600,556782.6458319452,0.0
1316,153,4564704,personal,5.2,12,2021-04-13,paid,600-700,4841964.958673501,0.0
1317,789,2298013,personal,9.0,12,2022-04-16,paid,600-700,2418187.0193460137,0.0
1318,518,1777581,mortgage,24.9,36,2021-03-17,paid,700+,1790134.050835396,0.0
1319,855,2358818,personal,14.9,60,2022-07-19,default,700+,2244847.9921573168,251200.76834774384
1320,606,3425398,auto,16.5,36,2021-10-15,active,300-500,3832943.9036381203,0.0
1321,440,4832455,personal,8.3,36,2022-06-29,active,500-600,4530679.3877183525,0.0
1322,226,3354849,personal,22.9,36,2022-06-20,active,300-500,2992541.7764258236,0.0
1323,508,345510,personal,9.6,120,2020-09-28,default,600-700,319264.39350594237,35726.009616222094
1324,1023,3104973,personal,8.8,60,2020-12-08,paid,600-700,3030016.364869467,0.0
1325,466,4656637,mortgage,9.6,24,2020-05-03,active,500-600,4124024.6212387653,0.0
1326,370,3211824,personal,23.4,36,2020-08-10,paid,700+,3350023.9641090767,0.0
1327,743,60248,mortgage,19.1,24,2021-05-04,late,500-600,69507.13441317469,0.0
1328,704,4075183,mortgage,20.4,60,2021-11-16,active,700+,4230789.990065271,0.0
1329,478,2187040,personal,12.5,36,2021-12-03,paid,300-500,2140384.5820741327,0.0
1330,172,250346,personal,23.2,24,2021-10-13,active,300-500,280073.9632597359,0.0
1331,1022,628821,mortgage,20.8,24,2020-10-23,paid,500-600,691209.7579498335,0.0
1332,1021,4246258,mortgage,20.0,60,2020-04-28,active,300-500,4020455.7940058764,0.0
1333,1014,4556167,business,24.4,36,2022-02-25,active,600-700,4745983.242392396,0.0
1334,347,674164,personal,12.3,120,2020-03-16,active,300-500,736144.7128333673,0.0
1335,959,1806641,personal,17.2,60,2021-09-12,late,600-700,1622698.3943726004,0.0
1336,884,272739,personal,23.2,120,2021-09-22,paid,300-500,258150.06860301713,0.0
1337,142,3447464,mortgage,20.8,36,2022-08-30,active,500-600,2903834.8781129937,0.0
1338,476,2431961,mortgage,16.3,24,2022-05-30,late,700+,2906368.766924546,0.0
1339,140,278116,auto,6.5,60,2020-09-14,default,700+,232046.37945003234,25966.22533632795
1340,269,3433754,mortgage,18.1,60,2021-06-15,paid,500-600,2978583.9826270337,0.0
1341,1045,1780330,personal,15.5,60,2021-09-22,active,700+,1765967.685978223,0.0
1342,311,4668575,mortgage,8.7,12,2020-12-16,active,600-700,5350694.580116079,0.0
1343,592,3834857,business,22.6,36,2021-10-10,default,500-600,3613788.266750457,404386.5742470101
1344,779,2656460,personal,11.9,12,2020-10-03,active,700+,2941865.9688284476,0.0
1345,138,374765,mortgage,12.7,60,2020-09-11,active,500-600,401153.5637945436,0.0
1346,468,1930382,business,18.4,60,2020-09-20,active,500-600,2037451.855438262,0.0
1347,856,22879,auto,14.8,120,2021-11-09,active,600-700,26036.459873948137,0.0
1348,250,568086,auto,6.8,12,2021-11-07,active,500-600,457688.777261587,0.0
1349,210,3787807,personal,12.7,24,2020-01-29,late,300-500,4438026.553412128,0.0
1350,579,1541618,mortgage,6.9,36,2021-04-11,active,300-500,1744634.40227107,0.0
